word_decimal	rank	phase
89043921136406	16509	0
89557042255400	16508	0
89557846492374	16507	0
89558020195880	16506	0
89558036284614	16505	0
89558554293800	16504	0
89592914249256	16503	0
89599992137256	16502	0
89608541644296	16501	0
89626755757257	16500	0
89626756121801	16499	0
89694996038863	16498	0
89695012816090	16497	0
89695013636138	16496	0
89695013667850	16495	0
89695281251518	16494	0
89695281251546	16493	0
89695424914630	16492	0
89695424914632	16491	0
89695690204406	16490	0
89695690204408	16489	0
89695751013594	16488	0
89695751013626	16487	0
89695751013628	16486	0
89696019449050	16485	0
89696019449066	16484	0
89696020269098	16483	0
89696020300810	16482	0
89696036226282	16481	0
89696036226283	16480	0
89696036234472	16479	0
89762893444345	16478	0
89762894427145	16477	0
89762926998745	16476	0
89762927807273	16475	0
89764144387270	16474	0
89764161520841	16473	0
89764161522473	16472	0
89764161522505	16471	0
89764696296233	38064	0
89764696296265	38062	0
89764696339465	38001	9
89764755703019	16470	0
89764755707115	16469	0
89764756755691	16468	0
89781932431083	16467	0
89781933479659	16466	0
89805876802569	16465	0
89814433182729	38001	10
89831612937372	16464	0
89831612938796	16463	0
89831613858972	16462	0
89831613860396	16461	0
89831629702303	16460	0
89831646479518	16459	0
89832881038348	16458	0
89833424864488	16457	0
89833424864490	16456	0
89850066707978	16455	0
89850066707980	16454	0
89850077513258	16453	0
89850077513260	16452	0
89850601588458	16451	0
89850602637034	16450	0
89850603447818	16449	0
89900349174941	16448	0
89900349174943	16447	0
89900365952157	16446	0
89900365952158	16445	0
89900778050710	16444	0
89900902832171	16443	0
89900904928811	16442	0
89901875901688	16441	0
89901892666619	16440	0
89902144337128	16439	0
89902161102059	16438	0
89902161104171	16437	0
89969018332316	16436	0
89969018336412	16435	0
89969019258012	16434	0
89969085428894	16433	0
89969085432990	16432	0
89969085433006	16431	0
89969086041134	16430	0
89969086104734	16429	0
89969089627262	16428	0
89969089627694	16427	0
89969089973294	16426	0
89969089973326	16425	0
89969090020366	16424	0
89969353868462	16423	0
89969354917038	16422	0
89969890722990	16421	0
89987073967660	16420	0
89987073967662	16419	0
89988042270222	16418	0
89992355562510	21419	0
90037737804959	16417	0
90037737813148	16416	0
90037737813149	16415	0
90037754590365	16414	0
90037754590381	16413	0
90037755186989	16412	0
90037755245581	16411	0
90038023025837	16410	0
90038024074413	16409	0
90038778000568	16408	0
90106457285788	16407	0
90106490827934	16406	0
90106491503774	16405	0
90106933339286	16404	0
90124944352782	16403	0
90643628815896	16402	0
90643669177880	16401	0
90643669243416	16400	0
90644646934040	16399	0
90645181216280	16398	0
90645181281816	16397	0
90684196227862	16396	0
90688399341080	16395	0
90688399406616	16394	0
90688401430040	16393	0
90688401495576	16392	0
90692702407958	16391	0
90692713155862	16390	0
90696991356440	16389	0
90696991421976	16388	0
90697086766102	16387	0
90705579193880	16386	0
90705579259416	16385	0
90705587113494	16384	0
90761421880601	16383	0
90761432628505	16382	0
90761432628569	16381	0
90761432694041	16380	0
90761432808729	16379	0
90765443431769	16378	0
90768480107609	16377	0
90774306586137	16376	0
90781640374298	16375	0
90781640393754	16374	0
90782647007258	16373	0
90782647026714	16372	0
90830091037974	16371	0
90830091037976	16370	0
90830101785878	16369	0
90830101785880	16368	0
90830101785944	16367	0
90830101851416	16366	0
90830209780511	16365	0
90830226557726	16364	0
90834112589144	16363	0
90834454416922	16362	0
90834454417178	16361	0
90834454444058	16360	0
90834464028698	16359	0
90834521525274	16358	0
90838688575254	16357	0
90838688575256	16356	0
90838688575320	16355	0
90838688640792	16354	0
90838749384474	16353	0
90838749384476	16352	0
90838766161690	16351	0
90838766161691	16350	0
90838766169880	16349	0
90842983542294	16348	0
90842983542296	16347	0
90842983542360	16346	0
90842983607832	16345	0
90843044351514	16344	0
90843044351516	16343	0
90843044370458	16342	0
90849519056409	16341	0
90849521153049	16340	0
90849554545433	16339	0
90850788260633	16338	0
90851323034393	21708	0
90851323065369	21704	0
90877419492891	16337	0
90877419558427	16336	0
90877430306331	16335	0
90877430306333	16334	0
90877430371867	16333	0
90877430371869	16332	0
90877436335643	16331	0
90877436335644	16330	0
90877436343833	16329	0
90877452916255	16328	0
90881441109739	16327	0
90881441175275	16326	0
90881445107435	16325	0
90881445172971	37214	3
90903116225558	16324	0
90903133174553	16323	0
90903133174809	16322	0
90903133205529	16321	0
90907485638427	16320	0
90907485642523	16319	0
90907486691099	16318	0
90907486756635	16317	0
90911695216150	16316	0
90911721011993	38565	0
90911721042969	38560	0
90914911657563	16315	0
90918239861276	16314	0
90918240598556	16313	0
90919507764252	16312	0
90946088715802	16311	0
90946098415130	16310	0
90946098480666	16309	0
90946099463706	16308	0
90946099467802	16307	0
90946099529242	16306	0
90946099533338	16305	0
90946155812380	16304	0
90946155816476	16303	0
90950110267114	16302	0
90950110332650	16301	0
90950114264810	16300	0
90950114330346	36193	0
90950450783772	16299	0
90950450784028	16298	0
90950452115740	16297	0
90950452115996	16296	0
90950452853020	16295	0
90950452853276	16294	0
90950452880412	16293	0
90950468880671	16292	0
90950485657886	16291	0
90976119541526	16290	0
90976152964890	16289	0
90976154799896	16288	0
90976154799898	16287	0
90980518962716	16286	0
90980519028252	16285	0
90987527984667	16284	0
90987529754651	16283	0
90987531851291	16282	0
90987531916827	16281	0
90988788026651	16280	0
91014818936349	16279	0
91014818944538	16278	0
91014818944539	16277	0
91014819001885	16276	0
91014819010074	16275	0
91014819010075	16274	0
91014835721753	16273	0
91014835721755	16272	0
91014835787289	16271	0
91014835787291	16270	0
91014896530973	28429	0
91014896530975	28427	0
91014896596509	38368	0
91014896596511	38363	0
91014913308189	16269	0
91014913308190	16268	0
91014913316379	16267	0
91014913373725	16266	0
91014913373726	16265	0
91014913381915	16264	0
91017588234331	16263	0
91019121999131	16262	0
91019130689051	16261	0
91019130689307	16260	0
91019130754587	16259	0
91019130754843	16258	0
91019205138715	16257	0
91023375325718	16256	0
91023483320349	16255	0
91023483320351	16254	0
91023500097565	16253	0
91023500097566	16252	0
91023500105755	16251	0
91049169239576	16250	0
91049184253467	16249	0
91049186004251	16248	0
91049186004507	16247	0
91055712779294	16246	0
91055716550174	16245	0
91055716615710	16244	0
91055716711454	16243	0
91055716746270	16242	0
91057505748510	16241	0
91083527669274	16240	0
91083544446489	16239	0
91083561211420	16238	0
91083632784926	16237	0
91083632789022	16236	0
91083632850462	16235	0
91083632854558	16234	0
91083633837598	16233	0
91083633838110	16232	0
91083633838174	16231	0
91083633903134	16230	0
91083633903646	16229	0
91087924611358	16228	0
91087925098782	16227	0
91087928804894	16226	0
91087928805150	16225	0
91087928870430	16224	0
91087928870686	16223	0
91092152477724	16222	0
91092152481820	16221	0
91092153219100	16220	0
91092219574302	16219	0
91092219578398	16218	0
91096512710942	16217	0
91096514530078	16216	0
91096514530334	16215	0
91096514545694	16214	0
91096514545950	16213	0
91096515594526	16212	0
91096515660062	16211	0
91096516642334	16210	0
91096516707870	16209	0
91124379874845	16208	0
91124381925149	16207	0
91124381971485	16206	0
91152263738905	16205	0
91152297162269	16204	0
91152297162781	16203	0
91152301946395	16202	0
91152301946397	16201	0
91152302011931	16200	0
91152302011933	16199	0
91156593749789	16198	0
91156593768731	16197	0
91156593768733	16196	0
91160803342870	16195	0
91160871950367	16194	0
91160871958556	16193	0
91160871958557	16192	0
91160888735771	16191	0
91160888735773	16190	0
91164019784285	16189	0
91165181868317	16188	0
91165183676189	16187	0
91165183703069	16186	0
91165183703325	16185	0
91165184751901	16184	0
91165184817437	16183	0
91165185799709	16182	0
91165185865245	16181	0
91169428339736	16180	0
91220974233114	16179	0
91220974298650	16178	0
91221021419035	16177	0
91221021484571	16176	0
91221038183966	16175	0
91221038249502	16174	0
91225313241371	16173	0
91225330497822	16172	0
91229530614294	16171	0
91229591431196	16170	0
91229608208411	16169	0
91229624973342	16168	0
91242407521046	16167	0
96772817884316	16165	0
96772817884344	16164	0
96772834464927	16162	0
96772851307704	16161	0
96772857140382	16160	0
96772857205918	16159	0
96773102703823	38494	14
96773387916478	16157	0
96773857678588	16155	0
96812646603748	26864	0
96815591750801	16153	0
96815608700052	26858	0
96819883573137	16151	0
96819900522388	26850	0
96820162797508	26847	0
96824178540177	16150	0
96824189525652	26844	0
96824195489428	26840	0
96824726199988	26837	0
96872248576850	16148	0
96872783350610	16147	0
96877078317650	16145	0
96881366076386	16143	0
96881366076388	16141	0
96881370139986	16138	0
96884328107154	16136	0
96884328172626	16134	0
96884328172690	16132	0
96884328172692	16130	0
96884517964946	16129	0
96884517973136	16127	0
96888619929490	16125	0
96888619994962	16123	0
96888619995026	16121	0
96888619995028	16119	0
96888882270146	16117	0
96888882270148	16115	0
96892908998290	16114	0
96892908998292	16112	0
96892914896530	16111	0
96892914962002	16110	0
96892914962066	16109	0
96892914962068	16108	0
96893445672626	16106	0
96893445672628	16104	0
96893449735762	16102	0
96940917734225	16100	0
96941452507985	16099	0
96945747475025	16097	0
96950035233761	16095	0
96950039297361	16092	0
96950559390801	16091	0
96952997149841	16089	0
96952997264529	16087	0
96952997330001	16085	0
96952997330065	16083	0
96957288972177	16081	0
96957289086865	16079	0
96957289152337	16077	0
96957289152401	16075	0
96957551427521	16073	0
96961578155665	16072	0
96961583939217	16071	0
96961584053905	16070	0
96961584119377	16069	0
96961584119441	16068	0
96962114830001	16066	0
96962118893137	16064	0
97018754706404	35307	0
97021716802708	35298	0
97021952732308	35292	0
97026008625044	35284	0
97026270900164	35279	0
97030297628308	35274	0
97030303592084	35270	0
97030834302644	35267	0
97520788676700	16061	0
97521316249828	16058	0
97526047437852	16055	0
97526047806492	16054	0
97526047810584	16053	0
97526047810588	16051	0
97526064202783	16048	0
97526080979998	16045	0
97526081233944	16044	0
97529855853793	28918	0
97529872631008	36186	0
97573124296468	26831	0
97588702859355	16041	0
97588702859412	16040	0
97597242397841	28023	0
97597242463377	28020	0
97597259175056	35927	0
97597259240592	35924	0
97597478392411	16039	0
97653317119134	16038	0
97658759266398	16035	0
97661907045534	16032	0
97663452832796	37398	0
97663452836892	16030	0
97663453205532	16029	0
97663519933470	16026	0
97663523931166	16023	0
97663523996254	30428	0
97663523996702	16021	0
97693580313758	16020	0
97693580379294	16019	0
97693582475934	26829	0
97693584245918	16018	0
97694114938014	16017	0
97694114956958	16016	0
97694115087518	16015	0
97694115153054	16014	0
97694118870174	16013	0
97694118889118	16012	0
97694119346334	38159	0
97694120985758	16009	0
97697357311134	35262	0
97697359119518	16008	0
97726132711572	16004	0
97726400950468	16001	0
97726669385908	15998	0
97726673449053	15995	0
97732172305439	15993	0
97732172313628	15991	0
97732172313629	15989	0
97732189090845	15986	0
97732189156381	15983	0
97734672315537	15979	0
97734689092752	15975	0
97734940554433	15972	0
97734957331648	15969	0
97735208989873	15966	0
97735225767088	15963	0
97762249471133	15962	0
97762249536669	15961	0
97762251633309	26827	0
97762253403293	15960	0
97762784083869	15959	0
97762784114333	15958	0
97762784244893	15957	0
97762784310429	15956	0
97762788016029	15955	0
97762788046493	15954	0
97762788503709	38154	0
97762790143133	15951	0
97794858147988	15950	0
97795120423108	15947	0
97800891786268	30833	0
97803397686417	28909	0
97803397751953	28906	0
97803414463632	36183	0
97803414529168	36180	0
97803660027073	28901	0
97803676804288	36172	0
97839412275988	26823	0
97872631399585	15946	0
97889599944353	38204	13
97890138891969	28158	0
97890156025540	26816	0
97890404181745	29029	0
97904539268769	38204	14
97904541795489	15944	0
97904572815009	29763	0
97907870537380	26811	0
97923976664740	26808	0
97958528616098	15943	0
97958528624288	15941	0
97958796854994	21247	0
97958796863184	38512	0
97958875498178	15939	0
97958875498180	15937	0
97959551829730	15936	0
97959551837920	15934	0
97976590010018	15932	0
97976590010020	15930	0
97992696137378	15928	0
97992696137380	15926	0
98027005343393	15924	0
98027544291009	15923	0
98027544655553	15921	0
98027809580785	15920	0
98041443877793	15919	0
98041443878049	15917	0
98045259167393	15915	0
98061365294753	15913	0
98065904927140	15912	0
98065904927396	15911	0
98065904927770	15910	0
98065904927906	15909	0
98095963383460	35258	0
98096231622356	35254	0
98096264128196	35249	0
98096986597092	35246	0
98110163354276	15907	0
98110163354785	15905	0
98110163354786	15903	0
98110431790240	15901	0
98110431790242	15899	0
98113978640036	35243	0
98130084767396	35240	0
98711300134420	26804	0
98753097246382	15898	0
98753099039150	15897	0
98757193466020	15895	0
98761687172782	15892	0
98762509305518	22388	0
98763031675934	15891	0
98765733069985	15889	0
98765749847200	15887	0
98765983744686	15886	0
98765983745198	15885	0
98780741682862	21407	0
98780745615022	30413	0
98783984233614	35233	0
98830155052717	15882	0
98830423488173	15879	0
98831700784157	15876	0
98831701832733	15873	0
98848876459149	15872	0
98848878555789	26799	0
98848878556701	26793	0
98849145943565	15870	0
98849146992141	15863	0
98849410821997	21403	0
98849410822029	21396	0
98849410840237	21390	0
98849411232909	15859	0
98849411233341	15857	0
98849414754189	30403	0
98849414772397	30397	0
98849415426189	38138	0
98849415427597	38129	0
98849415427613	38106	0
98851898404749	35228	0
98894632288420	15854	0
98900437074974	15853	0
98903171892385	15850	0
98903188669600	15847	0
98934796223662	15846	0
98935332963502	15845	0
98971304006814	36375	0
98971304006815	15844	0
98971304064145	15843	0
98971304268956	15842	0
98971304309905	15841	0
98971320784031	15840	0
98971320849567	15839	0
98971337561246	15838	0
98971343525022	25848	0
98972285342902	25367	0
98972286391478	25422	0
98972411172030	15836	0
98972554826934	15835	0
98972554826950	15834	0
98972554957974	23865	0
98972820116726	15832	0
98986871223953	15831	0
98986871461553	15830	0
98986871469713	15829	0
98986904884913	15828	0
98989381031601	34224	0
98989382080177	20721	0
98989650515633	15827	0
98989650515649	15826	0
98989667718804	26789	0
98989915805425	15825	0
98990185297553	32277	0
98991166191249	15824	0
98991166437009	15823	0
98991168287889	29404	0
98991168533649	27717	0
98993953251220	26785	0
98993962686100	26783	0
98994480264849	33506	0
98994490121620	26780	0
99009791204756	26777	0
99014078150289	15821	0
99018380877204	35637	0
99018380877716	35633	0
99022665987729	33500	0
99022675844500	35668	0
99022675844756	35665	0
99022675910292	26770	0
99023733431985	29105	0
99023749455540	26765	0
99023813418677	26763	0
99023813418678	26762	0
99023814467254	26760	0
99023814471350	15820	0
99058387191442	15819	0
99058387191444	15818	0
99058387191890	15817	0
99062672723858	25922	0
99062672723860	25920	0
99062682158738	15816	0
99062682158740	15815	0
99063209594258	15813	0
99063209594260	15811	0
99078510677394	15810	0
99078510677396	15808	0
99078519524754	15807	0
99082814491794	15805	0
99082814533778	15803	0
99087100349842	15801	0
99087100349844	15799	0
99087100350354	15797	0
99087100350356	15795	0
99087106314130	15792	0
99091395317138	15791	0
99091395317140	15790	0
99091395317394	15789	0
99091395317396	15788	0
99091395382930	15787	0
99091395382932	15786	0
99091401281170	15785	0
99091402371218	38315	0
99091560990354	15784	0
99091560998544	15782	0
99091563086994	15781	0
99092468928178	15779	0
99092468928180	15777	0
99092533939890	15776	0
99092533939894	15774	0
99092533948080	15772	0
99092533948086	15771	0
99126786430641	15769	0
99126787479217	15767	0
99127055914673	15766	0
99127055914689	15765	0
99127056348817	15764	0
99127056349265	15763	0
99127321204465	15762	0
99127590696593	15761	0
99128070370193	15760	0
99128070370449	15758	0
99128070615953	15757	0
99128070616209	15755	0
99131341881233	33254	0
99131351316113	15754	0
99131878751633	15752	0
99131885663889	15751	0
99145158835537	15750	0
99147179834769	15749	0
99147188682129	15748	0
99149453802577	15746	0
99151483549329	15744	0
99151483649169	15742	0
99151483679633	15741	0
99151483679889	15739	0
99153745624913	15736	0
99155769507217	15734	0
99155769507729	15732	0
99155775471505	15729	0
99158040591953	15728	0
99160064474513	15727	0
99160064474769	15726	0
99160064540305	15725	0
99160070438545	15724	0
99160071386769	27638	0
99160071517073	27632	0
99160071517329	27627	0
99161138085553	15722	0
99161138831025	15720	0
99164577591700	15719	0
99164577591956	15718	0
99164577592466	15717	0
99164577837460	15716	0
99164577837716	15715	0
99164577838105	15714	0
99164577838226	15713	0
99195775821460	35222	0
99196789846676	15711	0
99196789847185	15709	0
99196789847186	15707	0
99196790092436	15705	0
99196790092945	15703	0
99196790092946	15701	0
99197058282640	35914	0
99197058282642	35899	0
99197058528400	38097	0
99197058528402	38001	9
99200061353876	35215	0
99200070788756	35213	0
99200598224276	35210	0
99215899307412	35205	0
99220203156625	15699	0
99220203156626	35197	0
99220219933840	15697	0
99220219933842	37993	0
99220439086226	35190	0
99220444983956	15696	0
99224488979860	35185	0
99224488980372	35180	0
99228783947156	35177	0
99228783947412	35175	0
99228784012948	35173	0
99228790994065	38055	0
99228790994066	38052	0
99228807771280	38031	0
99228807771282	38001	9
99228995466386	35165	0
99228995757716	35162	0
99229001364116	15695	0
99229002040466	35153	0
99229857558196	35150	0
99229968707252	35147	0
99229968707253	35146	0
99229968707254	35145	0
99440560514750	15694	0
99449150441150	15692	0
99489394497215	15691	0
99489398429375	15690	0
99489411274430	15689	0
99489415206590	15688	0
99492653770430	35143	0
99504733367990	35136	0
99851801375902	15687	0
99851801379998	15686	0
99851802423710	15685	0
99851802427806	15684	0
99851803764382	15683	0
99851805372830	15682	0
99851805376926	15681	0
99855899549844	15680	0
99855899553940	15679	0
99855899799700	15678	0
99855899803796	15677	0
99856097390750	15674	0
99856097394846	15671	0
99856100831390	15670	0
99860389213086	15669	0
99860389213342	15666	0
99860389217182	15665	0
99860389217438	15662	0
99860393690782	15659	0
99860395787166	15658	0
99860395787422	15657	0
99862543189022	15655	0
99862543303710	15654	0
99864439153809	36454	0
99864439157905	15653	0
99864439403665	15652	0
99864439407761	15651	0
99864455931024	35773	0
99864455935120	15650	0
99864456180880	15649	0
99864456184976	15648	0
99864684180126	15647	0
99864684180638	15644	0
99864684184222	15643	0
99864684184734	15640	0
99864685229214	37886	0
99864685233310	37880	0
99864690078366	15639	0
99864690078878	15638	0
99864690082462	15637	0
99864690082974	15636	0
99864690754718	15635	0
99864690758814	37878	0
99866429211230	15634	0
99880253298366	15633	0
99880253299822	15632	0
99880253306526	15631	0
99880253310622	15630	0
99880257230526	15629	0
99880257238686	15628	0
99880257242782	15627	0
99883495925406	35134	0
99884017562782	15626	0
99884017566878	15625	0
99884548273822	15624	0
99884548277918	15623	0
99884552205982	15622	0
99884552210078	15621	0
99884554302622	15617	0
99884554306718	15614	0
99887790892702	35132	0
99887792436382	15613	0
99887792440478	15612	0
99921460589750	15611	0
99921461637557	15610	0
99921461637558	15609	0
99921462636470	15608	0
99921462686134	15607	0
99921462686390	15606	0
99924619030676	15605	0
99924619096212	15604	0
99925692641460	15602	0
99925756604597	15601	0
99925756604598	15600	0
99925757653174	15597	0
99925757653686	15596	0
99930048426933	15595	0
99930048426934	15594	0
99930048427190	15591	0
99930052562870	15589	0
99930052620470	15586	0
99930052620726	15585	0
99933158634641	15584	0
99933158700177	15583	0
99933175411856	15582	0
99933175477392	15581	0
99934232245425	15579	0
99934249022640	15577	0
99934343393885	15576	0
99934343393973	15575	0
99934343393974	15574	0
99934343394486	15571	0
99934344443062	37863	0
99955706623133	15570	0
99989206774942	33298	0
99989207822750	25940	0
99989209163422	15569	0
99989210771870	24083	0
99990182112950	15568	0
99993338503316	15567	0
99993502789790	36803	0
99993506230430	15566	0
99997794612126	33293	0
99997794612382	38588	0
99997799089822	15564	0
99997801186206	15563	0
99997801186462	15562	0
99998772039350	15560	0
99999854224406	32429	0
99999948702750	15559	0
100001878107281	28874	0
100001884071057	28869	0
100001894884496	36161	0
100001900848272	36149	0
100002089579166	33288	0
100002089579678	36037	0
100002090628254	37892	10
100002095477406	29602	0
100002095477918	29599	0
100002096153758	15558	0
100002096157854	37920	0
100017658697406	21152	0
100017658705566	21149	0
100017662629566	29596	0
100017662637726	29593	0
100020398007966	35130	0
100021422961822	29589	0
100021953672862	37455	0
100021957605022	29586	0
100021959701662	38488	0
100024692975262	35128	0
100038498444470	15557	0
100038500541110	26758	0
100039033218230	15556	0
100039036804790	32757	0
100039037411510	37860	0
100070832346319	25165	0
100070832477343	15555	0
100070832477359	15554	0
100071100912815	15552	0
100071101961391	15550	0
100072066454726	15549	0
100072066520262	15548	0
100072083035337	15547	0
100072083071308	15546	0
100072083072193	15545	0
100072083297478	15544	0
100072083297479	15543	0
100089162143425	15542	0
100089162147521	15541	0
100089173317316	26754	0
100089179281092	26751	0
100089179281604	26748	0
100089179281605	26747	0
100089441556212	26743	0
100089692735201	32879	0
100089709991652	26739	0
100093457114817	15540	0
100093457115073	15539	0
100093465139652	26735	0
100093733378548	26732	0
100094001813988	26729	0
100097760106692	26726	0
100098028345588	26722	0
100098296781028	26719	0
100112079955137	21864	0
100112189925057	27759	0
100113597472708	26717	0
100113606907588	26714	0
100117892440004	26709	0
100118144798625	15537	0
100122187538068	26707	0
100122187538084	26705	0
100122455973540	26702	0
100122457022116	26700	0
100122457022117	26699	0
100157892789954	15534	0
100157892789956	15531	0
100157898753730	15529	0
100157898753732	15527	0
100157898754130	15526	0
100157898754242	15524	0
100157898754244	15523	0
100157898754245	15522	0
100158161028850	15519	0
100158161028852	15516	0
100158429464290	15513	0
100158429464292	15510	0
100158433527890	15508	0
100162184612290	15506	0
100162184612292	15504	0
100162184650946	15502	0
100162184650948	15500	0
100162452851186	15498	0
100162452851188	15496	0
100162721286626	15494	0
100162721286628	15492	0
100166479579330	15491	0
100166479579332	15489	0
100166488426690	15488	0
100166747818226	15487	0
100166747818228	15485	0
100167016253666	15484	0
100167016253668	15482	0
100182316945346	15481	0
100182316945348	15480	0
100182317002946	15479	0
100182317002948	15478	0
100182326380226	15476	0
100182326380228	15474	0
100182516172482	15473	0
100182516180672	15471	0
100182518269122	15470	0
100186611912642	15469	0
100186611912644	15468	0
100190907010706	15467	0
100190907010708	15466	0
100190907010722	15465	0
100190907010724	15464	0
100191175446178	15462	0
100191175446180	15460	0
100191176494754	15458	0
100191176494756	15457	0
100191176494757	15456	0
100226561947329	15453	0
100226567542465	15452	0
100226567546561	15451	0
100226567911105	15449	0
100226567911505	15448	0
100226567911617	15446	0
100226567911621	15445	0
100226830186225	15442	0
100227098134241	15440	0
100227098621665	15437	0
100227102685265	15435	0
100230853769665	15433	0
100230853796801	15432	0
100230853797057	15430	0
100230862513857	15429	0
100230862514113	15428	0
100231122008561	15426	0
100231390444001	15424	0
100235148736705	15423	0
100235157584065	15422	0
100235416975601	15421	0
100235685411041	15420	0
100248982037441	15419	0
100248982037697	15417	0
100249090275521	15416	0
100249092007617	15414	0
100250986102721	15413	0
100250986148801	15412	0
100250986149057	15411	0
100250995537601	15409	0
100255281070017	15408	0
100255550197665	15406	0
100259576168081	15405	0
100259576168097	15404	0
100259844603553	15402	0
100259845652129	15400	0
100259845652133	15399	0
100265356600348	15398	0
100265356600514	15397	0
100295281419972	35118	0
100295287383748	35115	0
100295287384260	35112	0
100295287384261	35111	0
100295549658868	35101	0
100295818094308	35097	0
100299573242308	35090	0
100299573273793	15395	0
100299573273794	35084	0
100299590051008	15393	0
100299590051010	37845	0
100299841481204	35078	0
100300109916644	35075	0
100303868209348	35069	0
100304136448244	35062	0
100304404883684	35059	0
100317701514433	15391	0
100317701514434	15389	0
100317969949888	36891	0
100317969949890	36886	0
100319705575364	35057	0
100319705625793	15388	0
100319705625794	35055	0
100319715010244	35049	0
100319722403008	15387	0
100319722403010	37843	0
100319950939844	35045	0
100319957222594	35040	0
100324000542660	35038	0
100328295640724	35036	0
100328295640740	35034	0
100328564076196	35031	0
100328565124772	35029	0
100328565124773	35028	0
100539250255535	15386	0
100540133713608	28187	0
100547840181935	15384	0
100548679280328	20543	0
100593217873608	21857	0
100593221805768	31861	0
100594894505672	35021	0
100603439884008	35018	0
100603439885990	35016	0
100613165314244	15383	0
100613165314245	15379	0
100617409950661	15378	0
100621704664257	15377	0
100621704668353	15376	0
100621704918209	15375	0
100621721441472	15374	0
100621721445568	15373	0
100621721695424	15372	0
101024130592964	15371	0
101024130723988	15370	0
101024130724004	15369	0
101024399159460	15366	0
101024400208036	15365	0
101024400208037	15361	0
101028644844453	15360	0
101032670196929	15359	0
101032670327953	15358	0
101032670327969	15357	0
101032686974144	15356	0
101032687105168	15355	0
101032687105184	15354	0
101032938763425	15351	0
101032939812001	15348	0
101032955540640	15345	0
101032956589216	15342	0
101047756191252	26692	0
101052048013588	26688	0
101056342980628	26684	0
101056405894310	15341	0
101056407990950	26682	0
101056940668070	15340	0
101056944066470	15339	0
101056944861350	37831	0
101092850065604	15338	0
101101389669569	28866	0
101101406446784	36146	0
101170360816798	15337	0
101170629252312	26064	0
101170629383352	15336	0
101170897818808	15335	0
101170899915958	15334	0
101171870766296	15333	0
101171870766328	15332	0
101172139201752	15331	0
101172139201768	15330	0
101172139332792	25749	0
101185827370705	38204	12
101185827616465	32822	0
101185838438065	38231	0
101185928140465	32816	0
101185932801745	32809	0
101187868481169	32832	0
101187868481201	32829	0
101187868481713	32013	0
101188074543285	26678	0
101188935923409	38204	11
101188935923441	38250	0
101189204358865	38247	0
101189204358881	38244	0
101193244940756	35433	0
101193244940788	26665	0
101193513376212	26662	0
101193513376228	26659	0
101197808474292	26657	0
101198706693297	32121	0
101198815134897	15329	0
101198816663217	20695	0
101202103441588	26655	0
101202105538228	26652	0
101217404133268	26649	0
101221699100308	26647	0
101222220879537	15328	0
101256795063954	15327	0
101256795063986	15326	0
101256795064498	15325	0
101256795072144	15324	0
101256795072176	15322	0
101256795072688	15320	0
101257768011474	15319	0
101257768011506	15318	0
101257768019664	15316	0
101257768019696	15314	0
101257942206546	15313	0
101258036446930	15312	0
101258036446946	15311	0
101258036455120	15309	0
101258036455136	15307	0
101258036577970	37263	0
101258036586160	38340	0
101261964413394	15305	0
101261964413396	15303	0
101261964413426	15301	0
101261964413428	15299	0
101262232848850	15297	0
101262232848852	15295	0
101262232848866	15293	0
101262232848868	15291	0
101266527946930	15290	0
101266527946932	15289	0
101270822914226	15288	0
101270822914228	15287	0
101270822944946	15286	0
101270822944948	15285	0
101270825010866	15284	0
101270825010868	15282	0
101286123605906	15280	0
101286123605908	15278	0
101290418572946	15277	0
101290418572948	15276	0
101322740520625	15274	0
101322834884305	15272	0
101322836490321	15271	0
101325273880209	15270	0
101325273880241	15268	0
101325273880753	15266	0
101326341322449	32182	0
101326341322481	15264	0
101326609757905	32231	0
101326609757921	15262	0
101326611363921	15261	0
101327127132625	15259	0
101330633570769	15257	0
101330633570801	15255	0
101330902006225	15253	0
101330902006241	15251	0
101331422230705	15250	0
101335197104305	15249	0
101335608775601	15248	0
101335608775857	15246	0
101335717198001	15245	0
101335717217201	15244	0
101335717217457	15243	0
101335718745777	15242	0
101335719294641	15241	0
101339492071601	15240	0
101339492090801	15239	0
101339492091057	15238	0
101339494168241	15237	0
101354792763281	15235	0
101359087730321	15234	0
101359626278577	15233	0
101364171352244	27503	0
101364173448884	15232	0
101394229831316	35010	0
101394229831348	35007	0
101394229831860	35004	0
101394229831861	35003	0
101395202778836	38204	10
101395202778868	38206	0
101395471214292	34999	0
101395471214308	34996	0
101395471345332	34992	0
101399353043412	34987	0
101399353043444	34982	0
101399621478868	34979	0
101399621478884	34976	0
101403916576948	34974	0
101404328252593	33093	0
101404328252594	33091	0
101404436693684	15231	0
101404436694193	15230	0
101404436694194	15229	0
101404596688048	37342	0
101404596688050	37340	3
101404705129648	15228	0
101404705129650	15227	0
101408211544244	34971	0
101408211567793	15226	0
101408211567794	34969	0
101408213640884	34963	0
101408228345008	15225	0
101408228345010	37827	0
101423512235924	34960	0
101427807202964	34958	0
101638571611832	20690	0
101638778595032	30758	0
101638778726072	15224	0
101638840047288	32006	0
101639047161528	15223	0
101639047162038	15222	0
101640020109016	15221	0
101640020109048	15220	0
101640288544472	15219	0
101640288544488	15218	0
101640288675512	27200	0
101647116924632	21523	0
101647368521432	36544	0
101647368652472	15216	0
101647637087928	15214	0
