word_decimal	rank	phase
409063420192082189	73176	0
409063420728951149	73166	0
409063420728952077	73156	0
409063436302140685	77446	0
409063436302140801	77443	0
409063436302140813	77440	0
409063436302141709	77414	0
409063436302764291	77382	0
409064236233738533	77377	0
409064236233738541	77376	0
409064236235835653	80825	0
409064236235835661	80824	0
409064243218973997	80819	0
409064260398827821	80817	0
409064260935698691	80815	0
409064260935698701	80814	0
409064260935812481	80810	0
409064260935812493	80808	0
409065619182158277	52150	0
409065619182158279	52145	0
409065619182160645	52140	0
409065619182160647	52134	0
409065619588760995	103953	0
409065619588761005	92898	0
409065635291841805	77334	0
409065635292465923	77301	0
409066160345926437	77296	0
409066160345926439	77295	0
409066160348023557	80805	0
409066160348023559	80804	0
409066167293798853	92898	0
409066167330784557	80797	0
409066167330785069	80791	0
409090356585261863	52596	0
409090356618815783	76460	0
409090633643787561	103952	0
409090633643787565	103950	0
409090633643918631	103945	0
409090633643918637	103942	0
409090648676312461	33701	0
409090649213175181	91471	0
409090649216977229	21546	0
409090649753848101	21544	0
409090649753848109	21541	0
409092023607183621	71317	0
409092023976143301	71309	0
409092023976274373	71303	0
409092023978371525	71289	0
409092023978371527	71281	0
409092023978371973	71278	0
409092023980206981	63564	0
409092024144046341	71270	0
409092548088130341	92898	0
409092548088130343	92898	0
409092548121684261	92898	0
409092548121684263	92898	0
409092847703247141	97958	0
409092847703247149	97954	0
409092848240118021	97942	0
409092848240118029	97943	0
409098604935366061	92898	0
409098605101039949	88047	0
409098605101040909	88034	0
409098605101408583	88029	0
409098605103138061	88020	0
409098605103138077	88017	0
409098605103138093	88013	0
409099420068702501	44487	0
409099420068702503	44486	0
409099420068702509	44485	0
409099427588958503	80788	0
409099427588958509	80785	0
409099427588965671	80781	0
409099427588965677	80777	0
409099429569037741	102011	0
409099429736809773	80773	0
409100803958621613	92898	0
409100803958752679	103927	0
409100803958752685	92898	0
409100820069296579	92898	0
409100820069296581	93483	0
409100956468070849	92898	0
409100956468070853	92898	0
409100957508241859	80690	0
409100957508241861	80686	0
409101344180497189	44460	0
409101344180497191	44438	0
409101344180497197	44436	0
409101344180520741	44433	0
409101344180520749	44416	0
409101344181152549	44407	0
409101344181152551	44393	0
409101344183249669	80684	0
409101344183249671	80683	0
409101351699442503	80604	0
409101351700753191	80579	0
409101351700753197	80577	0
409101351700776231	80574	0
409101351700776237	80569	0
409101351700776749	80559	0
409101351701539623	80476	0
409125817479006509	21537	0
409125832916280749	21536	0
409125833490500039	21535	0
409125833586968909	21532	0
409125834123839789	21529	0
409126932716730822	21528	0
409126932716730823	21527	0
409126932733508039	21526	0
409126932733512135	21525	0
409127207880706311	47396	0
409127207880706497	47382	0
409127207880706503	47373	0
409127207880706823	47365	0
409127207882541831	21520	0
409127207976944909	47354	0
409127208350460357	21515	0
409127208350460358	21514	0
409127208350460359	21509	0
409128007908149541	21505	0
409128007908149549	21503	0
409128031976769831	101993	0
409128031976769837	101987	0
409128031976769991	101985	0
409128031976770343	101982	0
409128031976770349	101978	0
409128032073238829	80472	0
409128032245139911	21502	0
409128032513575367	21501	0
409128032513640711	101970	0
409128032513640717	101963	0
409128032513640903	101961	0
409128032513641223	101958	0
409128032513641229	101954	0
409128032610109709	80468	0
409136004439288259	44374	0
409136140837832097	80465	0
409136140837832109	80456	0
409136140838062529	80451	0
409136141878233539	80312	0
409890043213149394	55158	0
409890043213151252	55156	0
409945018886812696	55154	0
409946944072348696	55152	0
409962611072857110	55150	0
409962611072857112	55149	0
409964536258393110	55147	0
409964536258393112	55146	0
409999196515088048	21500	0
409999196515088052	21499	0
409999196548642480	21498	0
409999196548642482	21497	0
410189320115706117	21494	0
410189320115706373	21492	0
410189321911167237	21490	0
410189321911167493	21488	0
410190419627333893	21486	0
410190419627334149	21484	0
410190419627399685	21482	0
410190419895835141	21480	0
410190419895835142	21478	0
410190421422795013	21476	0
410190421422795269	21473	0
410190421439572485	21471	0
410190421439576581	21469	0
410190421439576582	21467	0
410263006306968993	44351	0
410263006306969009	44347	0
410263006307034545	44342	0
410263143745914273	80308	0
410263143745914289	80304	0
410263143745979825	80291	0
410280598493078961	44337	0
410280602788046257	44332	0
410280602789094833	44327	0
410280602789095089	44322	0
410280602805872305	44318	0
410280602805876401	44314	0
410280602805876402	21466	0
410280735932024241	80278	0
410280740226991537	80265	0
410280740228040113	80254	0
410280740228040369	80241	0
410280740244817585	80234	0
410562077782587057	21465	0
410562077782587058	21464	0
410562146434954930	21463	0
410562146434954932	21462	0
410562146502062258	21461	0
410562146502063792	21460	0
410562146502063794	21459	0
410787473317963175	72896	0
410787473317963191	72894	0
410787610756908455	80231	0
410787610756908471	80229	0
410788572829590967	72882	0
410788572829590968	72881	0
410788577124558263	72865	0
410788577124558264	72864	0
410788710268536247	80225	0
410788710268536248	80224	0
410788714563503543	80221	0
410788714563503544	80220	0
410790771852649895	71590	0
410790771852649911	71587	0
410790771852715447	71581	0
410790771852715448	71579	0
410790776147682743	71574	0
410790776147682744	71572	0
410790909291595175	80216	0
410790909291595191	80213	0
410790909291660727	80205	0
410790909291660728	80201	0
410790913586628023	80195	0
410790913586628024	80191	0
410806169310602680	72101	0
410806169310602936	72097	0
410806306749547960	80188	0
410806306749548216	80185	0
410808368333727160	67753	0
410808368333727416	67748	0
410808505772672440	80179	0
410808505772672696	80173	0
410825956224738727	44311	0
410825956224738743	44308	0
410825956224804279	44305	0
410825956226835875	44302	0
410825956226835891	44299	0
410825956226901427	44296	0
410825956289757607	21457	0
410825956289757623	21455	0
410825956289823159	21453	0
410826093663684007	80170	0
410826093663684023	80167	0
410826093663749559	80161	0
410826093665781155	80158	0
410826093665781171	80155	0
410826093665846707	80152	0
410826093726613923	21450	0
410826093726613927	21448	0
410826093726613939	21445	0
410826093726613943	21443	0
410826093726679475	21440	0
410826093726679479	21438	0
410843548410848695	44293	0
410843548410848696	44291	0
410843548412945843	44288	0
410843548475867575	21436	0
410843548475867576	21434	0
410843552705815991	44285	0
410843552705815992	44283	0
410843552705816248	44280	0
410843552707913139	44277	0
410843552708961715	44274	0
410843552708961971	44271	0
410843552708961972	44269	0
410843552770834871	21432	0
410843552770834872	21430	0
410843552787612088	21428	0
410843685849793975	80146	0
410843685849793976	80142	0
410843685851891123	80139	0
410843685912723891	21425	0
410843685912723895	21423	0
410843685912723896	21421	0
410843690144761271	80134	0
410843690144761272	80130	0
410843690144761528	80125	0
410843690146858419	80122	0
410843690147906995	80119	0
410843690147907251	80116	0
410843690147907252	80114	0
410843690207691187	21417	0
410843690207691191	21415	0
410843690207691192	21413	0
410843690224468403	21410	0
410843690224468408	21408	0
411847931686119875	80112	0
411847931686119879	80110	0
411847931686120579	80108	0
411847931686120835	80105	0
411878171674969507	63367	0
411878171674969523	63365	0
411879271186597299	63361	0
411879271186601395	63357	0
412110782888703160	21407	0
412160746163312051	63353	0
412160746164360627	63349	0
412160746164360883	63346	0
414392336416541460	55144	0
414392336416541461	55143	0
414392336416541972	55141	0
414392336416541973	55140	0
414392336417590036	55138	0
414392336417590037	55137	0
414409928602585877	55135	0
414409928602586389	55133	0
414409928603634453	55131	0
414409932897553173	55129	0
414409932897553189	55127	0
414409932897553685	55125	0
414409932897553701	55123	0
414409932897618725	44251	0
414409932897619237	44249	0
414409932898601749	55121	0
414409932898601765	55119	0
414409932898667301	44245	0
414451710605421847	55117	0
414451710605421849	55116	0
414451710606470423	55113	0
414451710606470425	55111	0
414451714901437719	55108	0
414451714901437721	55106	0
414451714901437735	55103	0
414451714901437737	55101	0
414451714901503271	44240	0
414451714901503273	44238	0
414486894440647959	55099	0
414486894440647961	55098	0
414486894441696535	55095	0
414486894441696537	55092	0
414486898736663831	55089	0
414486898736663833	55086	0
414486898736663847	55083	0
414486898736663849	55080	0
414486898736729383	44233	0
414486898736729385	44230	0
414690720669732101	21406	0
414690720669862661	21404	0
414690721240018181	40526	0
414690721240294665	40518	0
414690721273572101	21402	0
414690721810580745	21399	0
414691407862532901	104274	0
414691407864630021	94688	0
414691407874263845	44228	0
414691407874264357	44226	0
414691407874329347	92898	0
414691407874329349	94790	0
414691407874329381	94789	0
414691407874329859	92898	0
414691407874329861	94681	0
414691407874329893	94680	0
414691407875312421	44224	0
414691407875377923	80090	0
414691407875377925	80089	0
414691407875377957	80087	0
414692919726288133	21397	0
414692919726288261	21395	0
414692920263157005	21393	0
414692920263159045	21391	0
414692920263550215	21389	0
414692920267744515	44220	0
414692920296711435	21387	0
414692920733166853	21385	0
414692920733173005	21382	0
414692920733175045	21381	0
414692920733304075	21378	0
414692920833836295	21376	0
414692920838030595	44217	0
414692938017875203	102892	0
414692938017875329	102853	0
414692938017875331	102852	0
414693075456820097	92898	0
414693075456820609	92898	0
414693075456820611	94009	0
414695118715989253	42181	0
414695118716373765	42176	0
414695118716373767	42175	0
414695119319966985	21373	0
414695119320083205	21371	0
414695119320083207	21368	0
414695119756291333	40569	0
414695119756559625	40563	0
414695119756559817	40561	0
414695137040999683	102232	0
414695137040999809	92898	0
414695137040999811	102207	0
414695144552876805	21367	0
414695144552876809	21366	0
414695144552876933	21365	0
414695274479944577	103860	0
414695274479945089	103848	0
414695274479945091	103846	0
414695281989733157	21362	0
414695281989733161	21360	0
414695281989733251	21357	0
414695281989733253	21354	0
414695669512340937	89327	0
414697317739244805	21353	0
414697317739244811	21352	0
414697317739498757	21351	0
414697317739498759	21350	0
414697317772799237	21348	0
414697317772799241	21345	0
414697317772799365	21343	0
414697318309668105	21340	0
414697318309670149	21338	0
414697318309670153	21335	0
414697318309670249	21332	0
414697318309784837	21330	0
414697318309784839	21327	0
414697318779546885	40613	0
414697318779546891	40611	0
414697318779677957	40606	0
414697318779677961	40605	0
414697318779684105	40601	0
414697318779684297	40599	0
414697318779686149	40596	0
414697318779686153	40595	0
414697343542578437	21326	0
414697343542578441	21325	0
414697343542578565	21324	0
414697480979434789	21321	0
414697480979434793	21319	0
414697480979434883	21316	0
414697480979434885	21313	0
414697868533394725	69224	0
414697868533394729	69204	0
414697868535465417	80071	0
414697868535491845	80069	0
414697868535491849	80058	0
414698004967525765	80055	0
414698005504396649	80044	0
414721523678259461	33205	0
414721523711682821	21312	0
414721532268193541	33199	0
414721532301616901	21311	0
414721532301617057	21308	0
414721532301617061	21307	0
414721532303452933	21305	0
414721532303453057	21302	0
414721532303453061	21300	0
414722210873018661	96892	0
414722210873026821	96888	0
414728104635245837	21298	0
414728104635247877	21296	0
414728104635639047	21295	0
414728104637342989	44213	0
414728104637343021	44211	0
414728104637736199	44206	0
414728104637736231	44204	0
414728104668800267	21293	0
414728104670897419	58687	0
414728104670897451	58685	0
414728105205925127	21292	0
414728105208022279	58673	0
414728105208022311	58671	0
414728122387866887	103789	0
414728122387867009	92898	0
414728259654864261	21291	0
414728259826811777	92898	0
414728259826812199	96346	0
414728259826812289	92898	0
414730303692055817	61901	0
414730303692172037	61895	0
414730303692172039	61892	0
414730303692172103	61889	0
414730303694152969	61879	0
414730303694153001	61875	0
414730303694269191	61868	0
414730303694269223	61865	0
414730321247675841	93709	1
414730321410991367	44201	0
414730321410991489	44197	0
414730328394132229	44193	0
414730328394132261	44189	0
414730458677988741	69780	1
414730458686621121	104470	0
414730458849936257	80040	0
414730458849936679	80037	0
414730458849936769	80033	0
414732502681756937	66266	0
414732502681758981	66255	0
414732502681758985	66240	0
414732502681759049	66230	0
414732502681873669	66224	0
414732502681873671	66221	0
414732502681873735	66218	0
414732502683854089	66208	0
414732502683854121	66204	0
414732502683856137	66189	0
414732502683856169	66178	0
414732502683970823	66162	0
414732502683970855	66154	0
414732518793915653	44180	0
414732518793915685	44177	0
414732520270800321	92898	0
414732520270802181	102827	0
414732520270810373	102820	0
414732527383833861	44175	0
414732527383833893	44173	0
414732657701244293	69775	0
414732657701244299	69772	0
414732657701375365	69767	0
414732657709745601	92898	0
414732657709763845	103808	0
414733189876485449	92898	0
414733189878148391	66138	0
414733189878148393	66136	0
414733189878213895	92898	0
414733189878213897	95371	0
414733189878213927	95370	0
414733189878213929	95369	0
414733189878580521	95366	0
414733189878582569	92898	0
414733205988641061	80030	0
414733205988642085	80026	0
414756709564230919	92898	0
414756709564239111	92898	0
414756709564239143	96718	0
414756709692155147	21289	0
414756709692286217	21287	0
414756716638185225	98001	0
414756716671608585	21286	0
414756716671608737	21285	0
414756716675541765	21283	0
414756716675541857	21280	0
414756717212412677	21278	0
414756717212412737	21276	0
414756717212420869	21273	0
414756717212420901	21271	0
414765488466914567	21270	0
414765504174566147	44167	0
414765505617405197	102236	0
414765505617405377	92898	0
414765505617405393	44164	0
414765505617667337	102172	0
414765505617667521	92898	0
414765505617667529	102144	0
414765505646775559	21269	0
414765505783080199	44161	0
414765505785177347	44158	0
414765513297054469	21268	0
414765513297054473	21267	0
414765513299143433	44155	0
414765643056350657	102308	0
414765643056350673	80016	0
414765643056612801	102268	0
414765643056612809	102270	0
414765643083631911	21265	0
414765643222025057	80010	0
414765643222025511	80005	0
414765650566139301	21263	0
414765650733910821	21260	0
414765650733910825	21258	0
414765650738086817	79999	0
414765650738088745	79990	0
414767686516976901	32322	0
414767686516976905	32321	0
414767686516976969	32319	0
414767686519074057	44153	0
414767686519074089	44151	0
414767687490170119	76977	0
414767687490170123	76976	0
414767687490301191	76971	0
414767687490301193	76970	0
414767687490305289	76964	0
414767687490309383	76960	0
414767687490309385	76959	0
414767703163907337	76949	0
414767703163907369	76947	0
414767703164267779	76938	0
414767704640660747	92447	0
414767704640660929	92434	0
414767704640662795	92430	0
414767704640670987	92425	0
414767704640791817	92412	0
414767704640792001	92370	0
414767704640792009	92380	0
414767704640793865	92378	0
414767704640802057	92374	0
414767704670031111	76913	0
414767704670031115	76908	0
414767704670162183	76903	0
414767704670162185	76879	0
414767712160918277	44146	0
414767712160918789	44144	0
414767712160926469	44142	0
414767712160926981	44140	0
414767712286756101	32311	0
414767712286756105	32309	0
414767712288845065	44137	0
414767842073333099	21257	0
414767842073464169	21256	0
414767842079606209	93988	0
414767842079624459	93983	0
414767842079737281	92898	0
414767842079737289	93971	0
414767842079755529	93969	0
414767842106887463	69319	0
414767842106887467	69316	0
414767842107018535	69311	0
414767842107018537	69310	0
414767849589394853	21254	0
414767849589656997	21253	0
414767849589656999	21252	0
414767849599879941	79966	1
414767849599880453	79969	0
414767849723612453	32302	0
414767849723612457	32300	0
414767849727790377	79964	0
414768373711703369	92898	0
414768373713374503	44134	0
414768373713374505	44131	0
414768373713440007	95543	0
414768373713440009	92898	0
414768373713440039	95542	0
414768373713440041	92898	0
414768373713800489	92898	0
414768390358633769	79942	0
414791892453632897	21249	0
414791892455860485	21248	0
414791892455860577	21246	0
414791901043697417	21244	0
414791901045794565	21243	0
414796274255620877	21241	0
414796274255621387	21239	0
414796274255752457	21238	0
414796274255883017	21237	0
414796274266106627	44123	0
414796274266107139	44120	0
414796274267155203	44117	0
414796274389838597	21235	0
414796436891979141	21234	0
414796436892109701	21232	0
414796437063926657	79939	0
414802871325273353	65868	0
414802871325273355	65866	0
414802871325387527	65851	0
414802871325388039	65834	0
414802871325388043	65828	0
414802871325519111	65816	0
414802871325519113	65810	0
414802896055135493	33689	0
414802896055135497	33687	0
414802896531172613	44112	0
414802896531180805	44109	0
414803033491991845	33683	0
414803033491991849	33681	0
414803033961483141	21229	0
414803033961483653	21225	0
414803033961483659	21224	0
414803033961745797	21223	0
414803033970134277	79937	0
415183980493769509	104302	0
415183980493769537	104294	0
415183980493770021	92898	0
415183980493770049	92898	0
415183980494818085	44106	0
415183980494818113	44103	0
415183980963523369	104253	0
415183980963523881	104246	0
415183980963524001	92898	0
415183980964571945	69197	0
415185656663967015	21222	0
415185656663967105	21220	0
415185656666064257	21218	0
415185656666064259	21217	0
415185656666079619	21215	0
415187855557345731	21214	0
415187855687091495	21212	0
415187855687091585	21209	0
415187855689188737	21206	0
415187855689188739	21204	0
415187855689204099	21201	0
415187863203154729	21199	0
415187863203154817	21196	0
415188242098112457	21193	0
415190054580470211	21192	0
415190062192856361	21190	0
415190062192856449	21187	0
415190441121236937	21184	0
415190441154800969	21182	0
415190441156898089	69189	0
415190577586851205	21179	0
415190578123722089	21176	0
415282960691701191	48621	0
415282960729458981	21174	0
415291072139961741	92898	0
415291072139961799	104605	0
415291072139961815	104603	0
415291072140092811	104590	0
415291072140092871	104587	0
415291072339198341	21173	0
415291072341288199	104578	0
415291072341288321	92898	0
415291207062496551	103523	0
415291207062496641	103518	0
415291209578907021	92898	0
415291209578907079	103510	0
415291209578907095	103374	0
415291209579038091	103486	0
415291209579038151	103481	0
415291209776054659	21171	0
415291209776054661	21170	0
415291209780233511	103366	0
415291209780233601	92898	0
415293271163086221	92898	0
415293271163086279	93645	0
415293271163086295	71568	0
415293271163348423	93640	0
415293271163348424	93639	0
415293271163348425	93638	0
415293271167542723	92898	0
415293271362322821	52126	0
415293271364412679	71557	0
415293271364412801	71551	0
415293406052197671	103464	0
415293406052197825	103457	0
415293406052197831	103449	0
415293408602031501	103436	0
415293408602031559	103434	0
415293408602031575	79935	0
415293408602293703	103423	0
415293408602293704	103422	0
415293408602293705	103398	0
415293408606488003	92898	0
415293408799179139	52115	0
415293408799179141	52113	0
415293408803357991	79931	0
415293408803358081	79923	0
415295470186341771	102963	0
415295470186341831	102961	0
415295470186343819	102957	0
415295470186472903	102951	0
415295470186472904	102950	0
415295470186472905	102940	0
415295470190667203	92898	0
415295607625287051	103015	0
415295607625287111	103013	0
415295607625289099	103008	0
415295607625418183	103002	0
415295607625418184	103001	0
415295607625418185	92898	0
415295607629612483	92898	0
415296131237637413	92898	0
415296131237637415	92898	0
415296131237637417	95890	0
415296131237637447	95889	0
415296131237637449	95888	0
415296131237891365	92898	0
415296131237891369	94857	0
415296131239988485	92898	0
415296131239988489	94818	0
415296154868205861	79919	0
415296154868206885	79915	0
415328455535175111	91086	0
415328455535175127	44099	0
415328455535437255	91078	0
415328455535437257	91075	0
415328455537272259	91068	0
415328455537272275	44097	0
415328455537534403	91046	0
415328455537534409	91048	0
415328455600193991	21169	0
415328455600194007	21168	0
415328455600196871	21166	0
415328455600456135	21165	0
415328455600456137	21164	0
415328455736501511	44094	0
415328455738598659	44091	0
415328463250473381	21162	0
415328463250475781	21159	0
415328463250475785	21157	0
415328463252564745	44087	0
415328592974120391	101024	0
415328592974120407	79912	0
415328592974382535	101015	0
415328592974382537	101011	0
415328592976217539	101005	0
415328592976217555	79910	0
415328592976479683	92898	0
415328592976479689	92898	0
415328593037050307	21155	0
415328593037050311	21154	0
415328593037050323	21152	0
415328593037050327	21151	0
415328593037053223	21149	0
415328593037312451	21147	0
415328593037312455	21146	0
415328593037312457	21145	0
415328593171267939	21143	0
415328593175446823	79906	0
415328600687329699	21141	0
415328600687329701	21139	0
415328600687332133	21136	0
415328600687332137	21134	0
415328600691510057	79899	0
415330654558430663	93262	0
415330654558432619	93259	0
415330654558561735	93254	0
415330654558561737	93249	0
415330654558563689	93246	0
415330654560527811	93239	0
415330654560529739	93236	0
415330654560658883	93214	0
415330654560658889	93220	0
415330654560660809	93219	0
415330654623449543	65053	0
415330654623452423	65048	0
415330654623452427	65045	0
415330654623580615	65040	0
415330654623580617	65035	0
415330654623583495	65032	0
415330654623583497	65029	0
415330662074756519	66510	0
415330662240177413	49793	0
415330662240177417	49790	0
415330662242266377	49785	0
415330791997375943	104675	0
415330791997377899	104672	0
415330791997507015	104667	0
415330791997507017	92898	0
415330791997508969	93407	0
415330791999473091	93404	0
415330791999475019	93401	0
415330791999604163	92898	0
415330791999604169	92898	0
415330791999606089	93352	0
415330792060305859	69549	0
415330792060305863	69548	0
415330792060308775	69544	0
415330792060308779	69542	0
415330792060436931	69537	0
415330792060436935	69536	0
415330792060436937	69535	0
415330792060439847	69532	0
415330792060439849	69531	0
415330799513701799	79895	0
415330799677033765	49779	0
415330799677033769	49777	0
415330799681211689	79888	0
415331315072863525	44084	0
415331315072863527	44083	0
415331315072863529	44082	0
415331315072863559	44080	0
415331315072863561	44079	0
415331315073108261	44076	0
415331315073109285	44071	0
415331315073109289	44069	0
415331315075205381	79885	0
415331315075206405	79880	0
415331315075206409	79878	0
415331339238198569	79874	0
415359249576313221	21133	0
415359387013169539	21131	0
415359387013169541	21130	0
415365846446583179	77289	0
415365973756561857	79869	0
415365973756561859	79868	0
415365982346495937	79864	0
415365982346495939	79863	0
415365982375865641	79844	0
415365983885528459	79841	0
416305481847236901	21126	0
416314142004962247	21125	0
416314142004962249	21124	0
416314150594896327	21123	0
416314150594896329	21122	0
416316339488271659	44062	0
416316339521826089	44054	0
416316339521826177	44049	0
416316340998720897	69972	0
416316341028086727	32285	0
416316341028086729	32284	0
416316349618020807	32276	0
416316349618020809	32275	0
416316476927216939	92898	0
416316476960771369	44040	0
416316476962859301	44034	0
416316476962860325	44027	0
416333927144402304	21121	0
416333927412837760	21117	0
416333927412903296	21113	0
416346586324108551	21110	0
416346586326205699	21109	0
416348785217462723	21108	0
416348809510216101	21106	0
416348809510218501	21100	0
416349324897905541	21097	0
416349326374953927	21096	0
416349326374953929	21095	0
416349332351067591	79836	0
416349332351067607	79834	0
416349332351854017	79830	0
416349332351854023	79826	0
416349332353164739	79824	0
416349332353164755	79822	0
416349332353951169	79816	0
416349332353951171	79812	0
416349332420273539	79806	0
416349334964887939	21094	0
416349334964888003	21093	0
416349334964888007	21092	0
416349334964888009	21091	0
416350984240587203	21090	0
416350984240590083	21089	0
416351008499920133	21084	0
416351519598947712	21080	0
416351519598947713	21076	0
416351523854069099	21075	0
416351523860360459	79804	0
416351523887607173	21072	0
416351523887623529	21068	0
416351523887623557	21065	0
416351523893914889	79799	0
416351523893915008	21061	0
416351523893915009	79794	0
416351525397556619	21060	0
416351525398072707	21059	0
416351525398078407	21058	0
416351525398078409	21057	0
416351525398080899	21056	0
416351531313490371	79792	0
416351531313490375	79790	0
416351531313490819	79787	0
416351531313491331	79784	0
416351531374323143	79782	0
416351531374325099	79780	0
416351531376420291	79778	0
416351531376422219	79776	0
416351531407879529	79761	0
416351531409974659	79755	0
416351531409976649	79743	0
416351531409976707	79735	0
416351533988012419	21055	0
416351533988012483	21054	0
416351533988012487	21053	0
416351533988012489	21052	0
416351533988015491	21051	0
416351592607083909	21049	0
416351661293014379	63531	0
416351661299305739	79731	0
416351661326560645	21046	0
416351661326568809	21043	0
416351661332860169	79716	0
416351661334948101	79713	0
416351661334949125	79703	0
416351668750346691	79701	0
416351668750347683	79697	0
416351668813268423	98712	0
416351668813270379	98707	0
416351668815365571	98700	0
416351668815367499	98695	0
416351668846824809	79682	0
416351668848921929	79667	0
416373521609762091	92898	0
416373521609762243	99670	0
416373521643316521	92898	0
416373521643316611	92898	0
416373524361053481	21039	0
416373524361053571	21038	0
416373659048707371	92898	0
416373659048707523	100625	0
416373659082261801	92898	0
416373659084351781	21035	0
416381770496968131	66498	0
416381770496968147	66496	0
416381770497099203	66489	0
416381770694091141	21034	0
416381770694100231	21030	0
416381770698294531	66484	0
416383969520354755	71526	0
416383969520354761	71520	0
416383969717215621	52105	0
416383993345436421	85385	0
416384516721845703	79663	0
416384516725253421	79658	0
416384516725253571	79656	0
416384516725253587	79654	0
416384516726040001	79647	0
416384516726040002	79646	0
416384516726040003	79642	0
416384516792362281	79635	0
416384516792362371	79631	0
416384519276135811	79614	0
416384519276135875	79605	0
416384519276135881	79585	0
416386168543479235	71511	0
416386168543479241	71497	0
416386192335138053	85303	0
416386715748508971	79577	0
416386715748509123	79575	0
416386715748511019	79571	0
416386715782063401	79564	0
416386715782063491	79560	0
416386715782065449	79553	0
416386715782065539	79548	0
416386718299260291	79546	0
416386718299260355	79544	0
416386718299260361	79524	0
416386718299262339	79522	0
416386853187454251	92898	0
416386853187454403	100197	0
416386853187456299	100192	0
416386853221008681	79489	0
416386853221010729	79477	0
416386853223098661	79474	0
416386853223099685	79462	0
416479074790893863	21027	0
416480750238911241	85377	0
416480750238911361	85368	0
416480750238911753	85295	0
416480750238911873	85292	0
416480750239959817	52092	0
416480750239959937	52089	0
416480750708665193	85269	0
416480750708665221	85260	0
416480750708665705	85251	0
416480750708665733	85248	0
416480750709713769	21025	0
416480750709713797	21023	0
416481266293762341	21022	0
416481266293762343	21018	0
416491745350741259	44006	0
416491745351257347	44004	0
416491745351265539	44002	0
416491745818914179	91467	0
416491745821011299	43999	0
416491882217688449	79460	0
416491882219785569	79458	0
416491882253345729	79450	0
416491883257859459	91463	0
416491883259956579	79446	0
416492268794112455	79432	0
416868294296693541	21014	0
416868294359623465	101084	0
416868456936328615	98327	0
416868457031468417	92005	0
416872838967689545	21013	0
416872838969003305	92898	0
416872839002557225	75037	0
416876703938841473	54841	0
416876703938841475	54838	0
416877090485544745	43995	0
416878902928543105	54827	0
416878902928543107	54824	0
416879289404452261	32270	0
416879289412315941	97572	0
416879289412316453	97575	0
416879289475245865	43991	0
416879289475247401	43987	0
416879289475247489	43984	0
416879298599824679	58083	0
416879298599824681	58078	0
416879426914192681	43977	0
416879426916281637	43970	0
416879427447115141	33672	0
416879436037033289	33669	0
416879436037033349	33667	0
416879436038769959	58070	0
416879436038769961	58065	0
416879436039130409	58058	0
416879436039130497	58053	0
416879452048412067	97534	0
416879452048526753	97486	0
416879452146978179	58036	0
416879452147090817	58029	0
416879452147092801	58020	0
416879452147092809	58017	0
416879452147092865	58012	0
416879452149075299	58005	0
416879452149189953	57993	0
416879452149189969	57989	0
416879452149189985	57984	0
416879452683963689	54804	0
416879452683963777	54801	0
416879452686060837	43966	0
416879452686060897	43964	0
416896877097823616	21012	0
416896877366259072	21010	0
416896877366324608	21008	0
416908014210215301	21005	0
416908014210223465	21003	0
416908014243769221	21000	0
416908014243777385	20998	0
416908014747094345	20995	0
416908014751941385	92898	0
416908014780648265	20992	0
416908021638196099	95446	0
416908021638196611	95443	0
416908021638196643	92898	0
416908021638204835	92898	0
416908021639244675	95362	0
416908021730479465	94849	0
416908021764033385	95348	0
416908023337681225	20991	0
416908023341092105	92898	0
416908023374646025	92898	0
416911750871984899	20990	0
416911750871985025	20989	0
416911750871985027	20988	0
416912274750664101	20985	0
416912274851326853	20980	0
416912274857633545	79428	0
416912282270934473	93462	0
416912282270934489	79425	0
416912282271720897	93454	0
416912282271720905	92898	0
416912282373694851	79420	0
416912282373695305	79417	0
416913933216492809	91830	0
416913933216492929	91823	0
416913949861326089	102421	0
416913949861326209	92898	0
416913949861686531	102413	0
416913949861686657	92898	0
416913949861686659	96899	0
416913949863423237	96854	0
416913949863423329	92898	0
416914469552369024	20978	0
416914469552369025	20976	0
416914473773919653	20973	0
416914473774443939	20972	0
416914473774443941	20971	0
416914473784404741	92466	1
416914473784405253	92469	0
416914473841028485	74097	0
416914473841044841	74091	0
416914473841044869	74088	0
416914473847334665	79414	0
416914473847336201	79411	0
416914473847336320	74080	0
416914473847336321	79408	0
416914474377915719	74068	0
416914474377915721	74055	0
416914474377915781	74048	0
416914481266912131	95246	0
416914481266912643	95223	0
416914481294190025	95155	0
416914481294831009	95149	0
416914481361300841	79401	0
416914481363395971	79395	0
416914481363396425	79383	0
416914481363397961	79378	0
416914481363398019	79373	0
416914482971913479	86539	0
416914482971913481	86526	0
416914611212873125	92259	0
416914611212881317	92254	0
416914611279981957	20970	0
416914611279990121	20969	0
416914611286281481	79367	0
416914611288370437	79363	0
416914611816860999	20968	0
416914611816861001	20967	0
416914611817106819	20966	0
416914611817106821	20965	0
416914618703768995	95114	0
416914618733135305	92898	0
416914618800246121	79357	0
416914618802343241	79353	0
416914620410858759	79346	0
416914620410858761	79337	0
416914620411219329	79335	0
416914635883629987	79333	0
416914635982196099	79331	0
416914635984293219	79329	0
416914637056052609	79327	0
416914637058149729	79325	0
416932199709228420	72329	0
416932199709228421	72328	0
416932199709232517	72325	0
416932204003151237	20959	0
